,parcel_id,bath,bed,sqft_calc,fips,yearbuilt,appraised_value,tax_amount
12206,14085383,1.5,2.0,1350.0,6059.0,1973.0,230272.0,3114.56
12207,14485798,2.0,2.0,1272.0,6059.0,1972.0,149597.0,1461.7
12208,12363991,2.0,4.0,1336.0,6037.0,1947.0,405000.0,6460.97
12209,14044842,2.0,4.0,1959.0,6059.0,1973.0,807716.0,9135.04
12210,14485271,4.0,5.0,2890.0,6059.0,2000.0,683726.0,7557.18
12211,11271558,3.0,4.0,3211.0,6037.0,2005.0,307000.0,4549.02
12212,12570003,2.0,4.0,1418.0,6037.0,1950.0,91837.0,1206.47
12213,11095530,10.0,10.0,4294.0,6037.0,1950.0,812200.0,8871.35
12214,13865064,0.0,0.0,,6059.0,,2231097.0,24296.84
12215,17280281,1.0,3.0,944.0,6111.0,1960.0,512069.0,5473.24
12216,10921990,1.0,3.0,1099.0,6037.0,1956.0,60840.0,826.21
12217,13073774,5.0,5.0,6003.0,6037.0,1998.0,1332271.0,15182.99
12218,17134631,2.5,6.0,2878.0,6111.0,1967.0,355253.0,3787.7
12219,11755710,2.0,2.0,1816.0,6037.0,1924.0,914848.0,11041.05
12220,10994143,2.0,4.0,1425.0,6037.0,1956.0,250282.0,3177.85
12221,12699736,3.0,5.0,3140.0,6037.0,1969.0,1177752.0,13365.24
12222,10878380,1.0,3.0,993.0,6037.0,1944.0,142610.0,1748.97
12223,11210254,2.0,3.0,1247.0,6037.0,1986.0,82223.0,1861.98
12224,13940683,2.0,3.0,2029.0,6059.0,1963.0,789000.0,8499.94
12225,10716294,3.0,4.0,2268.0,6037.0,1975.0,233508.0,2958.44
12226,13993513,2.0,3.0,1307.0,6059.0,1958.0,223936.0,2772.88
12227,12792746,2.0,4.0,1344.0,6037.0,1954.0,66427.0,1099.56
12228,11430041,2.0,3.0,1913.0,6037.0,1956.0,67551.0,1058.71
12229,14053490,3.0,4.0,2979.0,6059.0,2014.0,1079109.0,11947.1
12230,11499557,3.0,4.0,2020.0,6037.0,1948.0,928243.0,10392.25
12231,11922724,2.0,3.0,1526.0,6037.0,1977.0,713010.0,8337.71
12232,14290469,3.5,5.0,3360.0,6059.0,2005.0,994452.0,13602.84
12233,12095854,2.0,5.0,2522.0,6037.0,1946.0,1051065.0,12050.0
12234,11445387,2.0,4.0,2184.0,6037.0,1955.0,467077.0,5440.88
12235,17167745,2.0,4.0,1724.0,6111.0,1954.0,55839.0,710.5
12236,12754456,3.0,3.0,1885.0,6037.0,1977.0,195322.0,2687.07
12237,10968413,2.0,3.0,1193.0,6037.0,1957.0,451785.0,5963.55
12238,13836346,2.0,3.0,2552.0,6059.0,1952.0,114769.0,1546.98
12239,12016395,2.0,3.0,2317.0,6037.0,1935.0,1077046.0,13085.86
12240,14060128,2.5,3.0,1656.0,6059.0,1969.0,355656.0,4115.98
12241,14267464,2.0,3.0,1992.0,6059.0,1974.0,342308.0,4087.96
12242,14465287,3.0,4.0,2897.0,6059.0,1969.0,631304.0,6336.22
12243,12095815,2.0,2.0,1419.0,6037.0,1939.0,1008142.0,11559.09
12244,12730813,1.0,3.0,1413.0,6037.0,1955.0,127883.0,1855.47
12245,13097991,3.0,4.0,1996.0,6037.0,1965.0,328194.0,4194.72
12246,14267426,2.0,2.0,1192.0,6059.0,1973.0,362556.0,4392.24
12247,13926565,3.0,4.0,3324.0,6059.0,1994.0,1468483.0,16427.46
12248,11236364,3.0,4.0,2068.0,6037.0,1996.0,220213.0,4364.49
12249,17192949,3.5,4.0,3825.0,6111.0,1999.0,899527.0,9882.44
12250,11614181,2.0,3.0,1988.0,6037.0,1932.0,704537.0,8564.06
12251,14262038,2.0,4.0,1459.0,6059.0,1962.0,59889.0,1012.3
12252,11298315,2.0,3.0,1521.0,6037.0,1986.0,77772.0,1798.32
12253,11075860,3.0,5.0,2727.0,6037.0,1965.0,169797.0,2227.53
12254,10827027,3.0,3.0,1960.0,6037.0,1949.0,244453.0,3107.38
12255,11445289,2.0,5.0,1939.0,6037.0,1954.0,646917.0,7429.13
12256,12501463,2.0,4.0,1661.0,6037.0,1928.0,491877.0,5967.95
12257,11193605,2.0,3.0,1541.0,6037.0,2009.0,252000.0,4654.5
12258,12514614,3.0,3.0,1742.0,6037.0,1949.0,525213.0,6283.46
12259,12501165,1.0,2.0,1320.0,6037.0,1928.0,416092.0,5077.23
12260,14110663,2.0,4.0,1626.0,6059.0,1970.0,72906.0,1146.62
12261,11739185,2.0,3.0,1388.0,6037.0,1948.0,487340.0,6006.66
12262,11912781,2.0,2.0,1392.0,6037.0,1939.0,76372.0,1300.69
12263,14254345,2.0,3.0,1761.0,6059.0,1997.0,358283.0,4224.76
12264,13847899,1.0,2.0,903.0,6059.0,1940.0,40988.0,723.06
12265,11138269,2.0,3.0,1176.0,6037.0,1964.0,291263.0,4019.55
12266,13850286,2.0,2.0,1256.0,6059.0,1954.0,419298.0,4792.54
12267,14380244,2.0,3.0,1748.0,6059.0,1973.0,337694.0,3426.12
12268,14457789,3.5,5.0,2902.0,6059.0,2004.0,641928.0,11131.86
12269,12948195,1.0,2.0,916.0,6037.0,1953.0,207637.0,2521.59
12270,14143769,3.0,4.0,2670.0,6059.0,2013.0,825000.0,9312.96
12271,14090103,2.0,3.0,1288.0,6059.0,1959.0,524000.0,6309.68
12272,14288457,1.5,3.0,1168.0,6059.0,1975.0,160674.0,1679.3
12273,11060741,2.0,4.0,2116.0,6037.0,1963.0,85070.0,1264.83
12274,14466374,2.5,3.0,1825.0,6059.0,1976.0,370738.0,3699.48
12275,10809920,3.0,3.0,1748.0,6037.0,1992.0,720000.0,8762.27
12276,12291622,1.0,2.0,1010.0,6037.0,1941.0,217557.0,3135.08
12277,11090075,2.0,3.0,1886.0,6037.0,1958.0,93775.0,1283.2
12278,17076818,2.0,2.0,1522.0,6111.0,1925.0,62033.0,706.1
12279,11307957,3.0,5.0,2782.0,6037.0,2006.0,346900.0,5000.28
12280,11822909,2.0,3.0,1287.0,6037.0,1990.0,189495.0,2756.9
12281,17294653,2.5,5.0,2510.0,6111.0,1969.0,795774.0,9091.5
12282,14459746,3.0,4.0,2368.0,6059.0,2013.0,796971.0,12706.86
12283,14125571,2.5,4.0,2037.0,6059.0,1975.0,194677.0,2413.14
12284,17272171,3.0,3.0,2582.0,6111.0,1998.0,705170.0,7611.62
12285,12768803,1.0,2.0,957.0,6037.0,1948.0,209772.0,2916.28
12286,10737205,6.0,6.0,6359.0,6037.0,1990.0,2106475.0,48547.62
12287,11922321,2.0,3.0,1304.0,6037.0,1925.0,278328.0,3461.43
12288,11557242,3.0,3.0,2227.0,6037.0,1967.0,642309.0,7775.24
12289,14165550,5.0,5.0,3539.0,6059.0,2005.0,1311800.0,14360.16
12290,10808526,2.0,3.0,1548.0,6037.0,1963.0,651349.0,7919.07
12291,12510188,2.0,2.0,1283.0,6037.0,1943.0,294498.0,3665.11
12292,12165143,2.0,3.0,1272.0,6037.0,1978.0,364415.0,4326.37
12293,13937202,3.0,5.0,2145.0,6059.0,1964.0,74905.0,1047.5
12294,10753687,7.0,6.0,8152.0,6037.0,2001.0,3119546.0,35468.1
12295,14460398,4.5,4.0,3886.0,6059.0,1999.0,1370587.0,14308.4
12296,13969473,2.0,4.0,1766.0,6059.0,1964.0,59817.0,913.68
12297,11117209,3.0,4.0,3189.0,6037.0,2013.0,767381.0,14843.51
12298,14363671,2.5,4.0,1743.0,6059.0,1995.0,652805.0,7580.3
12299,14086093,3.0,4.0,3336.0,6059.0,2007.0,669781.0,7696.5
12300,13039266,3.0,4.0,2060.0,6037.0,1954.0,374262.0,4478.39
12301,12595098,1.0,1.0,740.0,6037.0,1933.0,139385.0,2049.14
12302,12156299,3.0,3.0,1974.0,6037.0,1976.0,1522875.0,17300.71
12303,13937189,3.0,5.0,2145.0,6059.0,1964.0,390524.0,4381.74
12304,12720931,1.0,3.0,1052.0,6037.0,1949.0,41576.0,877.66
12305,11063033,3.0,3.0,1905.0,6037.0,1954.0,163353.0,2259.21
12306,13926798,2.0,3.0,1441.0,6059.0,1957.0,76265.0,1383.3
12307,17273838,2.0,3.0,1308.0,6111.0,1964.0,469000.0,5035.2
12308,11186537,4.0,6.0,3300.0,6037.0,2004.0,378000.0,5989.09
12309,12606431,3.0,4.0,1400.0,6037.0,1956.0,470322.0,5437.2
12310,14028294,2.0,3.0,1680.0,6059.0,1967.0,362234.0,4473.88
12311,11039253,2.0,2.0,1144.0,6037.0,1951.0,425900.0,5211.94
12312,12904344,2.0,5.0,2188.0,6037.0,1909.0,348676.0,4333.44
12313,17239776,2.5,3.0,1623.0,6111.0,1964.0,542864.0,6278.58
12314,10859502,3.0,3.0,3067.0,6037.0,1948.0,2091778.0,25247.74
12315,10786332,2.0,4.0,1584.0,6037.0,1956.0,83202.0,1061.26
12316,14443658,4.0,4.0,2670.0,6059.0,1997.0,492081.0,4928.92
12317,12007145,3.0,6.0,2348.0,6037.0,1920.0,472160.0,5809.61
12318,13883837,1.0,2.0,957.0,6059.0,1952.0,512701.0,5572.08
12319,14414641,3.0,4.0,2163.0,6059.0,1978.0,261055.0,2589.56
12320,13026952,3.0,3.0,2094.0,6037.0,2013.0,462797.0,9102.93
12321,12875418,1.0,3.0,1112.0,6037.0,1949.0,207976.0,2649.02
12322,14463867,2.5,4.0,1860.0,6059.0,2000.0,488909.0,7341.8
12323,14316429,1.0,2.0,816.0,6059.0,1948.0,1782000.0,19050.38
12324,17233664,2.0,4.0,1462.0,6111.0,1970.0,441000.0,5206.6
12325,11608554,3.0,4.0,2934.0,6037.0,1954.0,984610.0,11993.71
12326,17068753,3.0,2.0,1700.0,6111.0,1956.0,1400569.0,17771.72
12327,11608606,3.0,3.0,2593.0,6037.0,1952.0,1321024.0,16059.7
12328,10721934,2.0,3.0,1725.0,6037.0,1960.0,436897.0,5493.94
12329,17232047,2.0,3.0,1446.0,6111.0,1976.0,447060.0,5246.68
12330,11263368,2.0,3.0,1748.0,6037.0,1979.0,174461.0,2732.48
12331,17098006,3.0,3.0,1583.0,6111.0,2013.0,367509.0,5515.26
12332,14112202,2.5,4.0,2710.0,6059.0,1968.0,162196.0,2050.6
12333,14286673,2.5,4.0,2243.0,6059.0,1968.0,550679.0,6365.3
12334,10995668,2.0,3.0,1240.0,6037.0,1964.0,49039.0,620.39
12335,11917511,1.0,3.0,772.0,6037.0,1924.0,452000.0,5646.43
12336,12748917,2.0,3.0,1176.0,6037.0,1955.0,388840.0,5028.38
12337,12089019,3.0,2.0,1168.0,6037.0,2013.0,478506.0,5754.57
12338,13086582,3.0,4.0,2165.0,6037.0,1977.0,147524.0,2388.19
12339,14007955,2.0,3.0,1476.0,6059.0,1955.0,409397.0,5004.54
12340,12329506,1.0,2.0,1048.0,6037.0,1950.0,236937.0,3058.5
12341,11703990,1.0,2.0,1146.0,6037.0,1906.0,244384.0,3088.95
12342,12258003,1.0,2.0,872.0,6037.0,1950.0,217460.0,3153.05
12343,12950701,2.0,3.0,1757.0,6037.0,1952.0,95341.0,1438.97
12344,12016736,3.0,5.0,2621.0,6037.0,1921.0,648964.0,7950.98
12345,11995645,3.0,3.0,2794.0,6037.0,1928.0,163981.0,2232.5
12346,11821727,1.0,3.0,1428.0,6037.0,1948.0,48829.0,1117.83
12347,12360657,3.0,4.0,1750.0,6037.0,1987.0,313457.0,4800.12
12348,12016313,2.0,2.0,1930.0,6037.0,1920.0,98737.0,1387.47
12349,12817735,2.0,4.0,1951.0,6037.0,1962.0,508030.0,6043.6
12350,11839155,5.0,5.0,2950.0,6037.0,1956.0,976000.0,12243.31
12351,11300814,3.0,4.0,1966.0,6037.0,1988.0,144172.0,2630.73
12352,11391677,1.0,2.0,1060.0,6037.0,1935.0,196289.0,2511.05
12353,12251008,2.0,2.0,1305.0,6037.0,1933.0,284270.0,3711.79
12354,17164537,2.0,4.0,1612.0,6111.0,1951.0,65164.0,735.88
12355,10750334,4.0,4.0,4383.0,6037.0,1987.0,1388507.0,15908.85
12356,14226931,2.0,2.0,1194.0,6059.0,1982.0,371363.0,4111.36
12357,14071797,3.0,5.0,2147.0,6059.0,1965.0,359765.0,4085.34
12358,14476909,2.0,2.0,1445.0,6059.0,1983.0,261655.0,2595.64
12359,10805506,3.0,5.0,4799.0,6037.0,1956.0,1363647.0,16673.31
12360,14205299,2.5,3.0,1709.0,6059.0,1994.0,652386.0,7086.52
12361,17192932,3.5,3.0,3278.0,6111.0,2000.0,1076953.0,11746.48
12362,11766397,1.0,3.0,935.0,6037.0,1905.0,16722.0,244.63
12363,17240063,2.0,4.0,1823.0,6111.0,1976.0,462919.0,5423.44
12364,17264015,2.0,3.0,1204.0,6111.0,1997.0,462392.0,5330.86
12365,12795356,1.0,3.0,1103.0,6037.0,1953.0,327672.0,6581.9
12366,11821976,2.0,3.0,1021.0,6037.0,1949.0,231304.0,3231.23
12367,13923563,2.0,3.0,1266.0,6059.0,1955.0,424562.0,5097.36
12368,12160018,1.0,4.0,1693.0,6037.0,1923.0,520011.0,6219.9
12369,11766154,2.0,3.0,1354.0,6037.0,1908.0,68603.0,1003.79
12370,17216636,3.0,5.0,3667.0,6111.0,1990.0,797050.0,8515.62
12371,11105720,2.0,3.0,1080.0,6037.0,1961.0,370719.0,4889.9
12372,12687973,5.0,4.0,3176.0,6037.0,1955.0,2211105.0,25129.01
12373,11885155,1.0,3.0,1613.0,6037.0,1907.0,55666.0,964.69
12374,17136403,2.0,3.0,1206.0,6111.0,1964.0,480000.0,5115.18
12375,12782222,1.0,3.0,1329.0,6037.0,1940.0,359829.0,4598.64
12376,11290879,3.0,4.0,2365.0,6037.0,1991.0,100380.0,2099.94
12377,14025821,2.0,4.0,1852.0,6059.0,1963.0,210264.0,2785.66
12378,13032824,3.0,3.0,2212.0,6037.0,1915.0,291338.0,3714.87
12379,12864244,2.0,4.0,1883.0,6037.0,1963.0,304340.0,3902.93
12380,14447576,2.0,2.0,1526.0,6059.0,1978.0,485441.0,5292.56
12381,14025525,2.0,4.0,1735.0,6059.0,1963.0,682000.0,7736.82
12382,14469072,3.0,5.0,2603.0,6059.0,1996.0,773441.0,10792.2
12383,12205837,1.0,3.0,1143.0,6037.0,1923.0,31635.0,548.48
12384,14242857,3.0,4.0,1714.0,6059.0,1960.0,411857.0,4637.86
12385,14469211,0.0,0.0,,6059.0,,970000.0,13389.68
12386,11034960,2.0,3.0,1418.0,6037.0,1952.0,355336.0,4441.11
12387,17212145,2.0,5.0,2085.0,6111.0,1962.0,695876.0,7418.44
12388,12799747,1.0,3.0,1246.0,6037.0,1948.0,184949.0,2471.5
12389,12327314,1.0,2.0,1148.0,6037.0,1941.0,72220.0,1062.57
12390,17263718,2.0,4.0,1998.0,6111.0,1965.0,97309.0,1421.3
12391,13960517,2.5,4.0,2015.0,6059.0,1999.0,596000.0,7248.88
12392,14412783,2.5,4.0,2579.0,6059.0,1989.0,683191.0,6932.12
12393,11637525,2.0,4.0,1906.0,6037.0,1926.0,152585.0,1818.17
12394,13938077,2.0,2.0,2489.0,6059.0,1971.0,158094.0,1580.26
12395,13903375,1.5,3.0,1318.0,6059.0,1975.0,324553.0,3903.58
12396,11059815,3.0,4.0,1750.0,6037.0,1956.0,424414.0,5226.96
12397,10783375,2.0,3.0,1291.0,6037.0,1953.0,235642.0,2953.8
12398,12499835,1.0,3.0,1000.0,6037.0,1944.0,243108.0,2977.98
12399,13055486,4.0,5.0,3665.0,6037.0,1998.0,517990.0,6836.06
12400,11604064,3.0,5.0,3643.0,6037.0,1972.0,165640.0,2216.12
12401,12659698,1.0,2.0,891.0,6037.0,1953.0,536267.0,6666.52
12402,12948752,3.0,3.0,1615.0,6037.0,1954.0,58559.0,1048.47
12403,17087078,2.5,5.0,2424.0,6111.0,1968.0,676000.0,7108.86
12404,13947274,2.5,3.0,1554.0,6059.0,1972.0,305313.0,3677.7
12405,12528579,2.0,3.0,1671.0,6037.0,1927.0,307897.0,3791.25
12406,11603779,3.0,3.0,2364.0,6037.0,1948.0,1527888.0,18380.17
12407,10950166,1.0,2.0,952.0,6037.0,1947.0,169940.0,1877.05
12408,11871067,2.0,3.0,1224.0,6037.0,1965.0,139978.0,1755.97
12409,14108526,2.5,4.0,1562.0,6059.0,1965.0,405847.0,4727.2
12410,11123078,3.0,4.0,2040.0,6037.0,1997.0,569542.0,8008.83
12411,13977710,2.5,3.0,1800.0,6059.0,1997.0,852810.0,9549.56
12412,12035380,2.0,2.0,1963.0,6037.0,1939.0,998019.0,12137.56
12413,11248406,2.0,2.0,888.0,6037.0,1984.0,45682.0,734.6
12414,13029346,1.0,4.0,1154.0,6037.0,1955.0,43024.0,908.29
12415,12494179,2.0,3.0,1352.0,6037.0,1949.0,548000.0,6512.15
12416,13870096,1.0,2.0,1238.0,6059.0,1953.0,402224.0,4703.46
12417,11951208,1.0,2.0,980.0,6037.0,1930.0,112847.0,1415.41
12418,12021584,4.0,4.0,2418.0,6037.0,1940.0,1345806.0,16240.7
12419,10801170,2.0,4.0,2503.0,6037.0,1949.0,718000.0,8712.46
12420,10846622,2.0,3.0,1701.0,6037.0,1949.0,680217.0,8194.77
12421,13877421,2.0,4.0,2143.0,6059.0,1929.0,396304.0,4781.0
12422,14177246,1.0,2.0,935.0,6059.0,1951.0,150879.0,2268.04
12423,11335633,1.0,2.0,1097.0,6037.0,1948.0,109817.0,1291.81
12424,13966174,2.0,4.0,1480.0,6059.0,1960.0,649760.0,7255.96
12425,17112790,2.5,4.0,1863.0,6111.0,2015.0,422003.0,10438.3
12426,14025612,2.0,5.0,1987.0,6059.0,1963.0,707000.0,7999.2
12427,12679985,2.0,3.0,1158.0,6037.0,1955.0,90665.0,1168.2
12428,13021983,1.0,3.0,1232.0,6037.0,1953.0,268397.0,3385.53
12429,12431204,1.0,3.0,1219.0,6037.0,1953.0,465000.0,5796.1
12430,13993026,2.0,3.0,1336.0,6059.0,1956.0,464000.0,5538.88
12431,14241519,2.0,4.0,1228.0,6059.0,1954.0,442099.0,4842.42
12432,12583749,2.0,4.0,1518.0,6037.0,1964.0,62288.0,1224.6
12433,12681386,2.0,3.0,1591.0,6037.0,1954.0,566926.0,6518.14
12434,12267439,1.0,3.0,1015.0,6037.0,1943.0,224585.0,4336.99
12435,13879323,1.0,3.0,1144.0,6059.0,1930.0,291784.0,3610.84
12436,13879325,2.0,4.0,1236.0,6059.0,1953.0,315465.0,3875.96
12437,14300701,3.0,5.0,2089.0,6059.0,1971.0,330461.0,3496.32
12438,11180604,4.0,5.0,2551.0,6037.0,1972.0,519907.0,6342.24
12439,13895529,2.5,3.0,2034.0,6059.0,1957.0,2263546.0,23894.88
12440,14227910,2.0,3.0,2069.0,6059.0,1961.0,449326.0,4917.1
12441,13876062,2.0,3.0,1215.0,6059.0,1955.0,62570.0,948.3
12442,11311659,2.0,4.0,2354.0,6037.0,2014.0,299068.0,4526.8
12443,12121210,1.0,3.0,1183.0,6037.0,1929.0,179190.0,2428.39
12444,12121210,1.0,3.0,1183.0,6037.0,1929.0,179190.0,2428.39
12445,12411107,2.0,3.0,1604.0,6037.0,1970.0,663973.0,7534.89
12446,11157503,2.0,4.0,2138.0,6037.0,1964.0,642282.0,7866.25
12447,10844502,1.0,3.0,1144.0,6037.0,1950.0,245716.0,3064.13
12448,12386468,2.0,2.0,1890.0,6037.0,1950.0,640000.0,7797.91
12449,17122986,3.5,3.0,2221.0,6111.0,1948.0,469949.0,5014.1
12450,13916123,1.5,3.0,1918.0,6059.0,1954.0,59355.0,1008.68
12451,11752870,2.0,3.0,2174.0,6037.0,1924.0,167566.0,2152.46
12452,13878355,1.0,1.0,664.0,6059.0,1920.0,360752.0,4513.76
12453,12207668,2.0,3.0,1899.0,6037.0,1927.0,219136.0,2735.18
12454,11014594,3.0,3.0,1786.0,6037.0,1968.0,530853.0,6559.95
12455,11326636,3.0,3.0,1782.0,6037.0,1991.0,208246.0,2450.81
12456,12347065,2.0,3.0,1578.0,6037.0,1962.0,77203.0,1117.36
12457,11309473,2.0,3.0,1841.0,6037.0,2006.0,134192.0,2580.37
12458,10796618,2.0,4.0,1688.0,6037.0,1955.0,640000.0,7817.57
12459,11736531,1.0,2.0,924.0,6037.0,1923.0,121496.0,1589.05
12460,11770183,1.0,2.0,714.0,6037.0,1904.0,19624.0,375.83
12461,17096198,1.0,2.0,1188.0,6111.0,,354874.0,4078.9
12462,11301053,2.0,3.0,1540.0,6037.0,2004.0,136294.0,2527.29
12463,11756684,3.0,4.0,3204.0,6037.0,1924.0,1244945.0,15131.61
12464,10845421,2.0,4.0,1345.0,6037.0,1939.0,598133.0,7189.48
12465,17054392,2.0,3.0,1311.0,6111.0,1991.0,59793.0,1270.48
12466,12084257,2.0,2.0,1560.0,6037.0,1932.0,570487.0,6203.38
12467,11212382,3.0,4.0,3019.0,6037.0,2006.0,208263.0,4920.53
12468,11145820,3.0,3.0,1836.0,6037.0,1997.0,419914.0,5806.17
12469,17087074,2.0,4.0,1828.0,6111.0,1968.0,271245.0,2952.94
12470,11312774,3.0,4.0,2632.0,6037.0,2003.0,190818.0,3281.11
12471,14272240,2.5,2.0,1118.0,6059.0,1986.0,360647.0,4439.0
12472,12205621,1.0,2.0,1256.0,6037.0,1937.0,51909.0,781.27
12473,10868096,6.0,4.0,7348.0,6037.0,1992.0,1645419.0,20154.8
12474,12403053,3.0,4.0,2102.0,6037.0,1971.0,690394.0,7774.17
12475,11750519,1.0,3.0,1536.0,6037.0,1920.0,461725.0,5642.71
12476,11318398,5.0,5.0,3421.0,6037.0,2007.0,327000.0,8408.1
12477,12462067,1.0,3.0,1277.0,6037.0,1943.0,565500.0,6720.17
12478,12350039,2.0,4.0,1799.0,6037.0,1950.0,87760.0,1277.21
12479,17100335,1.0,2.0,1160.0,6111.0,1948.0,46148.0,588.74
12480,14295918,2.5,4.0,2434.0,6059.0,1996.0,794472.0,8981.52
12481,11787851,1.0,1.0,720.0,6037.0,1912.0,86000.0,2290.94
12482,14221978,2.5,4.0,2671.0,6059.0,1966.0,140644.0,1920.7
12483,14106701,1.5,3.0,1049.0,6059.0,1962.0,60808.0,1013.72
12484,14239702,2.0,3.0,1624.0,6059.0,1972.0,397889.0,4457.86
12485,13913945,2.0,3.0,1187.0,6059.0,1954.0,389273.0,4702.28
12486,11305696,3.0,3.0,1689.0,6037.0,1994.0,213202.0,3448.21
12487,14260332,1.0,2.0,1372.0,6059.0,1925.0,196189.0,2456.22
12488,14224022,3.0,4.0,2454.0,6059.0,1966.0,652208.0,7086.22
12489,12764221,1.0,2.0,1048.0,6037.0,1937.0,473000.0,6420.63
12490,11019584,1.0,2.0,854.0,6037.0,1926.0,355336.0,4299.62
12491,14293547,1.0,2.0,1105.0,6059.0,1954.0,624541.0,7133.74
12492,17094057,2.0,3.0,1826.0,6111.0,1991.0,330177.0,3497.48
12493,11306635,2.0,4.0,1947.0,6037.0,2004.0,261700.0,4029.58
12494,11972738,1.0,3.0,956.0,6037.0,1922.0,144332.0,1752.48
12495,14110941,2.5,4.0,2552.0,6059.0,1976.0,399948.0,4662.4
12496,17283655,3.5,5.0,2966.0,6111.0,1964.0,468524.0,4955.96
12497,13849430,1.0,2.0,852.0,6059.0,1925.0,357259.0,4333.1
12498,10856465,2.0,2.0,1694.0,6037.0,1942.0,416885.0,5045.64
12499,12087527,3.0,5.0,2434.0,6037.0,1964.0,460903.0,5691.93
12500,11139216,3.0,3.0,2109.0,6037.0,1950.0,665000.0,8553.17
12501,17084345,2.0,3.0,1385.0,6111.0,1956.0,456861.0,4806.72
12502,14110083,2.5,3.0,1772.0,6059.0,1994.0,351635.0,4131.66
12503,12077500,1.0,2.0,1006.0,6037.0,1946.0,58962.0,660.15
12504,10864536,2.0,3.0,1742.0,6037.0,1955.0,1009645.0,12280.32
12505,17079624,2.0,3.0,1495.0,6111.0,1941.0,401527.0,4296.3
12506,17092015,2.0,3.0,1627.0,6111.0,1984.0,541000.0,5760.58
12507,17057525,2.0,2.0,1340.0,6111.0,1977.0,109413.0,2131.84
12508,17093236,2.0,3.0,1374.0,6111.0,1961.0,416085.0,4456.9
12509,17093340,2.0,3.0,1280.0,6111.0,1963.0,202030.0,2224.96
12510,10841372,1.0,2.0,1412.0,6037.0,1948.0,76575.0,993.92
12511,17124109,4.0,4.0,4090.0,6111.0,2006.0,1103000.0,11816.42
12512,14254105,3.5,5.0,3156.0,6059.0,1964.0,871200.0,9730.98
12513,10863986,2.0,3.0,2145.0,6037.0,1935.0,1060072.0,12919.24
12514,14298368,2.5,5.0,2376.0,6059.0,1971.0,306813.0,3188.76
12515,13885608,2.0,3.0,1093.0,6059.0,1950.0,50168.0,864.2
12516,17055957,1.5,3.0,1278.0,6111.0,1976.0,378676.0,4843.06
12517,12430864,3.0,4.0,2359.0,6037.0,1952.0,608089.0,7417.99
12518,11015869,3.0,4.0,2548.0,6037.0,1967.0,623959.0,7747.69
12519,12084377,1.0,2.0,1596.0,6037.0,1929.0,644000.0,7019.55
12520,13848585,1.0,3.0,984.0,6059.0,1950.0,152870.0,2050.64
12521,12404621,1.0,3.0,919.0,6037.0,1948.0,214354.0,2953.53
12522,11973966,1.0,3.0,1032.0,6037.0,1912.0,27491.0,359.62
12523,12758392,1.0,3.0,1149.0,6037.0,1955.0,52274.0,961.0
12524,12084476,1.0,3.0,1200.0,6037.0,1925.0,580000.0,6294.49
12525,11324740,3.0,3.0,2691.0,6037.0,2006.0,215367.0,5397.45
12526,12445863,2.0,3.0,1440.0,6037.0,1978.0,499000.0,5820.89
12527,14093143,2.5,4.0,1932.0,6059.0,1973.0,444651.0,5370.4
12528,13860488,2.0,2.0,1230.0,6059.0,1975.0,308688.0,3628.58
12529,14104794,2.0,3.0,1788.0,6059.0,1956.0,98163.0,1452.78
12530,11663613,1.0,2.0,1326.0,6037.0,1951.0,292396.0,3529.16
12531,14199820,2.0,3.0,1793.0,6059.0,1987.0,392931.0,4954.5
12532,12564005,1.0,1.0,950.0,6037.0,1963.0,170249.0,2222.08
12533,11071381,2.0,3.0,2354.0,6037.0,1979.0,536271.0,6756.21
12534,14026051,3.0,4.0,2368.0,6059.0,1964.0,283107.0,3550.18
12535,11843288,2.0,4.0,1720.0,6037.0,1939.0,410429.0,5319.31
12536,14368328,2.5,4.0,2145.0,6059.0,1977.0,221259.0,2226.4
12537,11884436,2.0,4.0,2023.0,6037.0,1912.0,98537.0,1457.11
12538,17254099,2.0,4.0,2137.0,6111.0,1964.0,99637.0,1455.36
12539,11097328,2.0,3.0,2106.0,6037.0,1956.0,432730.0,5415.07
12540,10719241,2.0,3.0,1299.0,6037.0,1960.0,359543.0,4413.86
12541,13020414,1.0,3.0,1122.0,6037.0,1960.0,184503.0,2357.96
12542,11429520,2.0,3.0,1291.0,6037.0,1956.0,193758.0,2594.07
12543,12964724,1.0,2.0,1416.0,6037.0,1914.0,73004.0,1280.03
12544,12648070,3.0,3.0,2320.0,6037.0,1987.0,548123.0,6704.35
12545,14140126,3.5,5.0,2307.0,6059.0,1972.0,521881.0,5923.82
12546,14422254,3.0,4.0,2810.0,6059.0,1988.0,1289367.0,13066.2
12547,11574366,2.0,2.0,1211.0,6037.0,1950.0,563431.0,6940.72
12548,10783310,2.0,3.0,2081.0,6037.0,1953.0,600607.0,7253.04
12549,11262512,3.0,3.0,2510.0,6037.0,2005.0,314000.0,4564.31
12550,13026566,4.0,4.0,3963.0,6037.0,2012.0,832914.0,16597.3
12551,13026561,4.0,5.0,3450.0,6037.0,2011.0,797139.0,12307.3
12552,17253870,1.5,3.0,1376.0,6111.0,1962.0,356275.0,4280.52
12553,11190668,3.0,3.0,1706.0,6037.0,1992.0,153848.0,2876.1
12554,11679421,5.0,4.0,4646.0,6037.0,1978.0,1152676.0,14100.72
